region,country,event,category,year,year_start,year_end,decade,summary
Avrupa,Slovenya,Bağımsızlık İlanı (10 Gün Savaşı),Savaş/Çatışma,1991,1991,1991,1990,Yugoslavya'dan ayrılan ilk cumhuriyet ve kısa süren çatışma.
Avrupa,Slovenya,AB ve NATO Üyeliği,Devrim/Rejim Değişikliği,2004,2004,2004,2000,Batı entegrasyonunun tamamlanması.
Avrupa,Slovenya,Euro Bölgesine Geçiş,Devrim/Rejim Değişikliği,2007,2007,2007,2000,Eski komünist ülkeler arasında Euro'yu ilk kullanan ülke.
Avrupa,Slovenya,Melania Trump First Lady,Kültür & Toplum,2016,2016,2020,2010,Sloven kökenli modelin ABD First Lady'si olması.
Avrupa,Slovenya,Tarihi Sel Felaketi,Kültür & Toplum,2023,2023,2023,2020,Ülke tarihinin en büyük doğal afeti.
Avrupa,Slovenya,BM Güvenlik Konseyi Üyeliği,Devrim/Rejim Değişikliği,2024,2024,2025,2020,Küresel diplomaside aktif rol dönemi.
Avrupa,Slovenya,Nükleer Santral Referandumu Planı,Devrim/Rejim Değişikliği,2024,2024,2024,2020,Krsko santralinin genişletilmesi için halk oylaması kararı.
Avrupa,Slovenya,Basketbol EuroBasket Şampiyonluğu,Kültür & Toplum,2017,2017,2017,2010,Luka Doncic liderliğinde gelen sürpriz Avrupa zaferi.
Avrupa,Romanya,Çavuşesku'nun Devrilmesi,Devrim/Rejim Değişikliği,1989,1989,1989,1980,Kanlı devrimle diktatörün infaz edilmesi.
Avrupa,Romanya,AB Üyeliği,Devrim/Rejim Değişikliği,2007,2007,2007,2000,Avrupa Birliği'ne katılım.
Avrupa,Romanya,NATO Üyeliği,Devrim/Rejim Değişikliği,2004,2004,2004,2000,Kuzey Atlantik ittifakına katılım.
Avrupa,Romanya,Yolsuzlukla Mücadele Protestoları,Devrim/Rejim Değişikliği,2017,2017,2019,2010,Hükümetin af yasasına karşı dev kitle eylemleri.
Avrupa,Romanya,Colectiv Gece Kulübü Yangını,Kültür & Toplum,2015,2015,2015,2010,Hükümetin istifasına yol açan trajedi.
Avrupa,Romanya,Schengen (Hava/Deniz),Devrim/Rejim Değişikliği,2024,2024,2024,2020,Kısmi Schengen üyeliğinin başlaması.
Avrupa,Romanya,Andrew Tate Tutuklanması,Kültür & Toplum,2022,2022,2023,2020,İnternet fenomeninin insan kaçakçılığı suçlamasıyla hapsi.
Avrupa,Romanya,Karadeniz Gazı Üretimi,Ekonomi,2023,2023,2023,2020,Avrupa'nın en büyük gaz üreticisi olma yolunda adım.
Avrupa,Bulgaristan,Jivkov Rejiminin Çöküşü,Devrim/Rejim Değişikliği,1989,1989,1989,1980,Komünist yönetimin kansız şekilde sona ermesi.
Avrupa,Bulgaristan,AB Üyeliği,Devrim/Rejim Değişikliği,2007,2007,2007,2000,Romanya ile birlikte birliğe katılım.
Avrupa,Bulgaristan,NATO Üyeliği,Devrim/Rejim Değişikliği,2004,2004,2004,2000,Güvenlik şemsiyesine giriş.
Avrupa,Bulgaristan,Türk Azınlığa Zorunlu Göç,Devrim/Rejim Değişikliği,1989,1989,1989,1980,Rejimin asimilasyon politikası sonucu Türkiye'ye kitlesel göç.
Avrupa,Bulgaristan,Başbakan Borisov Dönemi,Önemli Lider,2009,2009,2021,2010,Uzun süreli merkez sağ iktidar ve istikrar arayışı.
Avrupa,Bulgaristan,Siyasi Kriz ve Seçim Döngüsü,Devrim/Rejim Değişikliği,2021,2021,2024,2020,Ardarda yapılan 6 genel seçimle hükümet kurulamaması.
Avrupa,Bulgaristan,Schengen (Hava/Deniz),Devrim/Rejim Değişikliği,2024,2024,2024,2020,Kısmi serbest dolaşım hakkı.
Asya,Bangladeş,Bağımsızlık Savaşı,Savaş/Çatışma,1971,1971,1971,1970,Pakistan'dan ayrılma ve kanlı özgürlük mücadelesi.
Asya,Bangladeş,Şeyh Mucibur Rahman Suikastı,Terör Saldırısı,1975,1975,1975,1970,Kurucu liderin darbe sırasında öldürülmesi.
Asya,Bangladeş,Rana Plaza Faciası,Kültür & Toplum,2013,2013,2013,2010,Tekstil fabrikasının çökmesi sonucu 1100+ ölüm.
Asya,Bangladeş,Rohingya Mülteci Krizi,Savaş/Çatışma,2017,2017,2024,2010,Myanmar'dan kaçan 1 milyon mülteciye ev sahipliği.
Asya,Bangladeş,Hasina Hükümeti'nin Çöküşü,Devrim/Rejim Değişikliği,2024,2024,2024,2020,Öğrenci protestoları sonrası Başbakan'ın ülkeyi terk etmesi.
Asya,Bangladeş,Muhammed Yunus Geçici Hükümeti,Önemli Lider,2024,2024,2024,2020,Nobel ödüllü bankacının liderliğe gelmesi.
Asya,Kazakistan,Bağımsızlık İlanı,Devrim/Rejim Değişikliği,1991,1991,1991,1990,SSCB'den ayrılan son cumhuriyet.
Asya,Kazakistan,Başkentin Taşınması (Astana),Devrim/Rejim Değişikliği,1997,1997,1997,1990,Almatı yerine Astana'nın başkent yapılması.
Asya,Kazakistan,Nursultan Nazarbayev İstifası,Önemli Lider,2019,2019,2019,2010,30 yıllık liderin görevi Tokayev'e devretmesi.
Asya,Kazakistan,Ocak Olayları (Kanlı Ocak),Savaş/Çatışma,2022,2022,2022,2020,Yakıt zammı protestolarının isyana dönüşmesi ve CSTO müdahalesi.
Asya,Kazakistan,Nükleer Silahlardan Arınma,Devrim/Rejim Değişikliği,1993,1993,1995,1990,Dünyanın 4. büyük nükleer arsenalinden gönüllü vazgeçiş.
Asya,Kazakistan,Baykonur Uzay Üssü,Kültür & Toplum,1991,1991,2024,1990,Rusya'nın kiraladığı tarihi uzay limanı.
Asya,Kazakistan,Alfabe Değişikliği Kararı,Kültür & Toplum,2017,2017,2025,2010,Kiril alfabesinden Latin alfabesine geçiş süreci.
Asya,Özbekistan,Bağımsızlık,Devrim/Rejim Değişikliği,1991,1991,1991,1990,Sovyetler Birliği'nden ayrılış.
Asya,Özbekistan,Kerimov Dönemi,Önemli Lider,1989,1989,2016,1990,İslam Kerimov'un otoriter yönetimi.
Asya,Özbekistan,Andican Olayları,Savaş/Çatışma,2005,2005,2005,2000,Protestocuların askeri müdahaleyle bastırılması.
Asya,Özbekistan,Mirziyoyev Reformları,Devrim/Rejim Değişikliği,2016,2016,2024,2010,Dışa açılma, zorunlu pamuk işçiliğinin kaldırılması.
Asya,Özbekistan,Aral Gölü Felaketi,Kültür & Toplum,1960,1960,2024,1960,Dünyanın en büyük çevre felaketlerinden birinin mirası.
Asya,Kırgızistan,Lale Devrimi,Devrim/Rejim Değişikliği,2005,2005,2005,2000,Akayev yönetiminin halk isyanıyla devrilmesi.
Asya,Kırgızistan,2010 Devrimi,Devrim/Rejim Değişikliği,2010,2010,2010,2010,Bakiyev'in devrilmesi ve etnik çatışmalar.
Asya,Kırgızistan,Manas Üssü Kapanışı,Savaş/Çatışma,2014,2014,2014,2010,ABD hava üssünün Rusya baskısıyla kapatılması.
Asya,Kırgızistan,Tacikistan Sınır Çatışmaları,Savaş/Çatışma,2021,2021,2022,2020,Su kaynakları nedeniyle ölümcül sınır savaşları.
Asya,Kırgızistan,Caparov Yönetimi,Devrim/Rejim Değişikliği,2021,2021,2024,2020,Hapisten başkanlığa yükselen liderin anayasa değişikliği.
Asya,Pakistan,Kuruluş ve Göç,Savaş/Çatışma,1947,1947,1947,1940,Hindistan'dan kanlı ayrılış.
Asya,Pakistan,Ziya ül Hak Darbesi,Devrim/Rejim Değişikliği,1977,1977,1988,1970,Şeriat kanunlarının getirilmesi ve askeri rejim.
Asya,Pakistan,Benazir Butto Suikastı,Terör Saldırısı,2007,2007,2007,2000,İlk kadın başbakanın seçim mitinginde öldürülmesi.
Asya,Pakistan,Bin Ladin Operasyonu (Abbottabad),Savaş/Çatışma,2011,2011,2011,2010,El Kaide liderinin ABD komandolarınca öldürülmesi.
Asya,Pakistan,Peşaver Okul Katliamı,Terör Saldırısı,2014,2014,2014,2010,Taliban'ın okul basarak 140 çocuğu öldürmesi.
Asya,Pakistan,İmran Han'ın Devrilmesi ve Tutuklanması,Devrim/Rejim Değişikliği,2022,2022,2024,2020,Güvensizlik oyuyla düşürme ve siyasi kaos.
Asya,Pakistan,Nükleer Güç İlanı,Savaş/Çatışma,1998,1998,1998,1990,Hindistan'a yanıt olarak atom bombası denemeleri.
Asya,Türkmenistan,Bağımsızlık ve Tarafsızlık,Devrim/Rejim Değişikliği,1991,1991,1995,1990,Daimi tarafsızlık statüsünün BM tarafından tanınması.
Asya,Türkmenistan,Türkmenbaşı Dönemi,Önemli Lider,1991,1991,2006,1990,Saparmurat Niyazov'un kişi kültü rejimi.
Asya,Türkmenistan,Cehennem Kapısı (Darvaza),Kültür & Toplum,1971,1971,2024,1970,50 yıldır yanan doğalgaz krateri.
Asya,Türkmenistan,Serdar Berdimuhamedov Devri,Devrim/Rejim Değişikliği,2022,2022,2024,2020,Babadan oğula iktidar devri.
