region,country,event,category,year,year_start,year_end,decade,summary
Arap Dünyası,Irak,ABD öncülüğünde 2003 işgali ve rejim değişimi,Devrim/Rejim Değişikliği,2003,2003,2003.0,2000,2003’te Saddam Hüseyin rejimi devrildi; yeni siyasi düzen ve güvenlik boşluğu oluştu.
Arap Dünyası,Irak,IŞİD’in yükselişi ve Musul’un düşüşü,Savaş/Çatışma,2014–2017,2014,2017.0,2010,"2014’te IŞİD’in genişlemesi, ülkeyi çok cepheli iç savaş güvenliğine itti; Musul 2017’de geri alındı."
Arap Dünyası,Katar,Bağımsızlık,Devrim/Rejim Değişikliği,1971,1971,1971.0,1970,1971’de Katar bağımsız devlet oldu; Körfez’in enerji-jeopolitiğinde yükselen bir aktör haline geldi.
Arap Dünyası,Katar,1995 saray değişimi (iktidar geçişi),Devrim/Rejim Değişikliği,1995,1995,1995.0,1990,"1995’te emir değişimi, dış politika aktivizmi ve medya/diplomasi araçlarının genişlemesiyle ilişkilendirildi."
Arap Dünyası,Katar,Katar diplomatik krizi / ablukası,Savaş/Çatışma,2017–2021,2017,2021.0,2010,"2017’de başlayan diplomatik/ekonomik abluka, Körfez içi rekabeti sertleştirdi; 2021’de uzlaşıyla sona erdi."
Arap Dünyası,Katar,Al-Ula Uzlaşısı ile ablukaya son verilmesi,Devrim/Rejim Değişikliği,2021,2021,2021.0,2020,"2021 Al-Ula mutabakatı, GCC içinde ilişkilerin yeniden normalleşmesini sağladı."
Arap Dünyası,Kuveyt,Bağımsızlık,Devrim/Rejim Değişikliği,1961,1961,1961.0,1960,"1961’de bağımsızlık, modern Kuveyt devletinin ve petrol gelirlerine dayalı düzenin temelidir."
Arap Dünyası,Kuveyt,Irak işgali,Savaş/Çatışma,1990–1991,1990,1991.0,1990,"1990 işgali, Körfez Savaşı’nın tetikleyicisidir; 1991’de koalisyonla kurtarıldı."
Arap Dünyası,Libya,Bağımsızlık,Devrim/Rejim Değişikliği,1951,1951,1951.0,1950,"1951’de bağımsızlık, modern Libya devletinin kuruluşu anlamına geldi."
Arap Dünyası,Libya,Kaddafi darbesi,Devrim/Rejim Değişikliği,1969,1969,1969.0,1960,1969 darbesiyle monarşi devrildi; Kaddafi dönemi başladı.
Arap Dünyası,Libya,2011 isyanı ve NATO müdahalesi,Savaş/Çatışma,2011,2011,2011.0,2010,"2011’de iç savaş ve NATO müdahalesi, rejimin çöküşü ve uzun süreli parçalanmanın başlangıcı oldu."
Arap Dünyası,Libya,İkinci iç savaş / devlet parçalanması,Savaş/Çatışma,2014–2020,2014,2020.0,2010,"2014 sonrası çatışmalar, kurumların bölünmesi ve dış aktörlerin vekâlet rekabetiyle derinleşti."
Arap Dünyası,Lübnan,Bağımsızlık ve Ulusal Pakt,Devrim/Rejim Değişikliği,1943,1943,1943.0,1940,"1943’te bağımsızlık ve mezhepsel güç paylaşımını kurumsallaştıran Ulusal Pakt, siyasetin çerçevesini çizdi."
Arap Dünyası,Lübnan,Lübnan İç Savaşı,Savaş/Çatışma,1975–1990,1975,1990.0,1970,"1975–90 iç savaşı, devlet kapasitesini çökertti; bölgesel aktörlerin müdahalesiyle çatışma kronikleşti."
Arap Dünyası,Lübnan,1982 İsrail işgali ve Beyrut kuşatması,Savaş/Çatışma,1982,1982,1982.0,1980,"1982 müdahalesi, Lübnan’daki güç dengelerini ve silahlı aktörlerin meşruiyetini yeniden şekillendirdi."
Arap Dünyası,Lübnan,Refik Hariri suikastı,Terör Saldırısı,2005,2005,2005.0,2000,"2005 suikastı, ‘Sedir Devrimi’ ve Suriye etkisinin tartışılmasıyla sonuçlanan siyasi kırılma yarattı."
Arap Dünyası,Lübnan,2006 İsrail–Hizbullah Savaşı,Savaş/Çatışma,2006,2006,2006.0,2000,"2006 savaşı, altyapı yıkımı ve caydırıcılık tartışmalarıyla ülke güvenlik denklemine damga vurdu."
Arap Dünyası,Lübnan,Beyrut Limanı patlaması,Terör Saldırısı,2020,2020,2020.0,2020,"2020’deki büyük patlama, devlet kapasitesi, yolsuzluk ve kriz yönetimi tartışmalarını küresel gündeme taşıdı."
Arap Dünyası,Mısır,1919 Devrimi (Britanya yönetimine karşı),Devrim/Rejim Değişikliği,1919,1919,1919.0,1910,"1919 kitlesel ayaklanması, modern Mısır milliyetçiliğinin ve bağımsızlık sürecinin temel momenti oldu."
Arap Dünyası,Mısır,Hür Subaylar Darbesi ve monarşinin sona ermesi,Devrim/Rejim Değişikliği,1952,1952,1952.0,1950,1952 darbesiyle monarşi devrildi; cumhuriyetçi yönetim ve Nasır dönemi başladı.
Arap Dünyası,Mısır,Süveyş Krizi,Savaş/Çatışma,1956,1956,1956.0,1950,"1956 Süveyş Krizi, Mısır’ın jeopolitik konumunu ve Arap dünyasındaki liderlik iddiasını güçlendirdi."
Arap Dünyası,Mısır,Altı Gün Savaşı,Savaş/Çatışma,1967,1967,1967.0,1960,"1967’deki savaş, Sina’nın kaybı ve güvenlik doktrininin yeniden inşası gibi sonuçlar doğurdu."
Arap Dünyası,Mısır,Yom Kippur / Ekim Savaşı,Savaş/Çatışma,1973,1973,1973.0,1970,"1973 savaşı, bölgesel güç dengesini ve müteakip barış sürecini etkiledi."
Arap Dünyası,Mısır,Mısır-İsrail Barış Antlaşması,Devrim/Rejim Değişikliği,1979,1979,1979.0,1970,"1979 barışı, Mısır’ın dış politika eksenini dönüştürdü; Arap sistemi içinde tartışmalı bir kırılma yarattı."
Arap Dünyası,Mısır,2011 Ocak Devrimi ve Mübarek’in devrilmesi,Devrim/Rejim Değişikliği,2011,2011,2011.0,2010,2011’de kitlesel protestolar Mübarek yönetimini sona erdirdi; Arap Baharı’nın ana kırılmalarından biri oldu.
Arap Dünyası,Mısır,2013 askerî müdahale ve iktidar değişimi,Devrim/Rejim Değişikliği,2013,2013,2013.0,2010,2013’te askerî müdahale sonrası yönetim yeniden yapılandı; rejim konsolidasyonu ve güvenlikçi çizgi güçlendi.
Arap Dünyası,Sudan,Bağımsızlık,Devrim/Rejim Değişikliği,1956,1956,1956.0,1950,"1956’da bağımsızlık sonrası Sudan, merkez-çevre gerilimleri ve askeri-sivil mücadelelerle şekillendi."
Arap Dünyası,Sudan,El-Beşir darbesi,Devrim/Rejim Değişikliği,1989,1989,1989.0,1980,1989 darbesiyle Ömer el-Beşir iktidarı başladı; uzun süreli otoriter yönetim kuruldu.
Arap Dünyası,Sudan,Darfur çatışması,Soykırım,2003,2003,,2000,"2003’te başlayan Darfur çatışması, kitlesel sivil kayıplar ve uluslararası ‘soykırım/insanlığa karşı suç’ tartışmalarıyla anıldı."
Arap Dünyası,Sudan,Güney Sudan’ın ayrılması,Devrim/Rejim Değişikliği,2011,2011,2011.0,2010,"2011’de Güney Sudan’ın ayrılması, Afrika’nın en yeni devletlerinden birini doğurdu; Sudan’ın jeopolitiğini değiştirdi."
Arap Dünyası,Sudan,2019 protestoları ve El-Beşir’in devrilmesi,Devrim/Rejim Değişikliği,2019,2019,2019.0,2010,"2019’da protestolar El-Beşir’i devirdi; geçiş süreci, ordu-sivil gerilimi içinde ilerledi."
Arap Dünyası,Sudan,Ordu–RSF savaşı,Savaş/Çatışma,2023,2023,,2020,"2023’te ordu ile RSF arasındaki çatışma, yeni bir iç savaş evresi ve büyük insani krize yol açtı."
Arap Dünyası,Suriye,Fransa’dan bağımsızlık,Devrim/Rejim Değişikliği,1946,1946,1946.0,1940,1946’da Fransız mandası sona erdi; modern Suriye devleti bağımsızlaştı.
Arap Dünyası,Suriye,Baas Darbesi,Devrim/Rejim Değişikliği,1963,1963,1963.0,1960,"1963’te Baas’ın iktidarı ele alması, devletin ideolojik ve güvenlikçi kurumsallaşmasını belirledi."
Arap Dünyası,Suriye,‘Düzeltme Hareketi’ ve Hafız Esad’ın iktidarı,Önemli Lider,1970,1970,1970.0,1970,"1970’te Hafız Esad’ın iktidarı, uzun süreli otoriter istikrar ve güvenlik aygıtı merkezli rejim inşasına yol açtı."
Arap Dünyası,Suriye,2011 ayaklanması ve iç savaşın başlaması,Savaş/Çatışma,2011,2011,,2010,"2011’de başlayan ayaklanma, çok aktörlü iç savaşa dönüştü; bölgesel/uluslararası müdahalelerle derinleşti."
Arap Dünyası,Suriye,IŞİD’in Suriye’de genişlemesi,Savaş/Çatışma,2014–2019,2014,2019.0,2010,"2014 sonrası IŞİD’in kontrol alanları, uluslararası koalisyon ve yerel güçlerce kademeli olarak geriletildi."
Arap Dünyası,Suriye,Rusya’nın askerî müdahalesi,Savaş/Çatışma,2015,2015,,2010,"2015’te Rusya müdahalesi, savaşın güç dengesini ve diplomasi masalarını kökten etkiledi."
Arap Dünyası,Suudi Arabistan,Suudi Arabistan Krallığı’nın ilanı,Devrim/Rejim Değişikliği,1932,1932,1932.0,1930,"1932’de krallığın ilanı, modern Suudi devletinin kurucu momentidir."
Arap Dünyası,Suudi Arabistan,1973 Petrol ambargosu ve enerji jeopolitiği,Devrim/Rejim Değişikliği,1973–1974,1973,1974.0,1970,"1973’te petrol ambargosu, küresel enerji güvenliği ve Suudi nüfuzunu kalıcı biçimde dönüştürdü."
Arap Dünyası,Suudi Arabistan,Kâbe Baskını (Mescid-i Haram),Terör Saldırısı,1979,1979,1979.0,1970,"1979’da Mescid-i Haram baskını, iç güvenlik ve dinî meşruiyet politikalarında uzun süreli etkiler yarattı."
Arap Dünyası,Suudi Arabistan,Körfez Savaşı ve ABD askerî varlığı,Savaş/Çatışma,1990–1991,1990,1991.0,1990,"1990–91 Körfez Savaşı, Suudi topraklarında ABD varlığını görünür kıldı; bölgesel güvenlik mimarisini yeniden kurdu."
Arap Dünyası,Suudi Arabistan,El-Kaide bağlantılı saldırı dalgası (Riyad vb.),Terör Saldırısı,2003–2004,2003,2004.0,2000,"2003–04’te saldırılar, radikalleşme ve iç güvenlik stratejisinin sertleşmesine yol açtı."
Arap Dünyası,Suudi Arabistan,Yemen müdahalesi (koalisyon),Savaş/Çatışma,2015,2015,,2010,"2015’te başlayan müdahale, Körfez güvenliği ve İran-Suudi rekabetinin sahaya yansıdığı en büyük cephelerden biri oldu."
Arap Dünyası,Suudi Arabistan,Veliaht Prens MBS’nin yükselişi ve güç konsolidasyonu,Önemli Lider,2017,2017,2017.0,2010,"2017’den itibaren MBS’nin güç konsolidasyonu, iç reform-ajanda (Vision 2030) ve dış politika aktivizmini hızlandırdı."
Arap Dünyası,Tunus,Bağımsızlık,Devrim/Rejim Değişikliği,1956,1956,1956.0,1950,"1956’da bağımsızlık, modern Tunus devletinin kuruluş sürecini başlattı."
Arap Dünyası,Tunus,Yasemin Devrimi,Devrim/Rejim Değişikliği,2010–2011,2010,2011.0,2010,"2010–11 Yasemin Devrimi, Arap Baharı’nı tetikleyen başlangıç halkası oldu."
Arap Dünyası,Tunus,Bardo Müzesi saldırısı,Terör Saldırısı,2015,2015,2015.0,2010,"2015’te Bardo saldırısı, ülkenin güvenlik ve turizm ekonomisini doğrudan etkiledi."
Arap Dünyası,Tunus,2021 kurumsal kriz ve yürütmenin güç konsolidasyonu,Devrim/Rejim Değişikliği,2021–2022,2021,2022.0,2020,"2021 sonrası kurumlar arası güç mücadelesi, demokratik geçişin seyrini değiştiren bir dönüm noktası oldu."
Arap Dünyası,Yemen,Kuzey Yemen Devrimi,Devrim/Rejim Değişikliği,1962,1962,1962.0,1960,1962’de monarşinin devrilmesiyle cumhuriyet dönemi başladı; uzun iç çatışmalar izledi.
Arap Dünyası,Yemen,Kuzey-Güney Yemen birleşmesi,Devrim/Rejim Değişikliği,1990,1990,1990.0,1990,"1990’da birleşme, devlet inşası ve güç paylaşımı sorunlarını beraberinde getirdi."
Arap Dünyası,Yemen,Yemen İç Savaşı (birleşme sonrası),Savaş/Çatışma,1994,1994,1994.0,1990,"1994’te iç savaş, birleşmenin kırılganlığını gösterdi ve merkezi otoriteyi yeniden tanımladı."
Arap Dünyası,Yemen,Arap Baharı bağlamında 2011 krizi ve iktidar geçişi,Devrim/Rejim Değişikliği,2011–2012,2011,2012.0,2010,"2011’de protestolar ve ardından geçiş süreci, devlet otoritesini zayıflatan yeni fay hatları yarattı."
Arap Dünyası,Yemen,Husilerin Sana’yı ele geçirmesi,Devrim/Rejim Değişikliği,2014,2014,2014.0,2010,"2014’te Sana’nın düşüşü, ülkeyi çok aktörlü iç savaşa sürükleyen kırılma oldu."
Arap Dünyası,Yemen,Koalisyon müdahalesi ve geniş çaplı iç savaş,Savaş/Çatışma,2015,2015,,2010,2015’te koalisyon müdahalesiyle savaş bölgeselleşti; insani kriz ve güvenlik parçalanması derinleşti.
Arap Dünyası,Ürdün,Bağımsızlık,Devrim/Rejim Değişikliği,1946,1946,1946.0,1940,1946’da bağımsız Ürdün devleti kuruldu; Haşimi monarşisi bölgesel dengelerde istikrar unsuru oldu.
Arap Dünyası,Ürdün,Altı Gün Savaşı ve Batı Şeria’nın kaybı,Savaş/Çatışma,1967,1967,1967.0,1960,"1967’de Batı Şeria’nın kaybı, demografi ve güvenlik siyasetini kökten etkiledi."
Arap Dünyası,Ürdün,Kara Eylül,Savaş/Çatışma,1970–1971,1970,1971.0,1970,"1970–71’de iç çatışma, devletin egemenlik kapasitesi ve Filistinli silahlı gruplarla ilişkiyi yeniden tanımladı."
Arap Dünyası,Ürdün,Ürdün-İsrail Barış Antlaşması,Devrim/Rejim Değişikliği,1994,1994,1994.0,1990,"1994 barışı, güvenlik işbirliği ve sınır düzenlemelerinde yeni bir çerçeve oluşturdu."
Arap Dünyası,Ürdün,Amman otel saldırıları,Terör Saldırısı,2005,2005,2005.0,2000,"2005’te Amman’daki eş zamanlı saldırılar, ülkenin terörle mücadele ve iç güvenlik yaklaşımını sertleştirdi."
Avustralya,Avustralya,Federasyon: Commonwealth of Australia’nın kurulması,Devrim/Rejim Değişikliği,1901,1901,1901.0,1900,1 Ocak 1901’de altı koloni federasyonla birleşti; modern Avustralya devleti kuruldu.
Avustralya,Avustralya,I. Dünya Savaşı ve ANZAC (Gelibolu),Savaş/Çatışma,1915–1918,1915,1918.0,1910,"Gelibolu ve Batı Cephesi deneyimi, ulusal kimlik ve güvenlik kültürünün temel referansına dönüştü."
Avustralya,Avustralya,"II. Dünya Savaşı, Pasifik Cephesi ve Darwin saldırıları",Savaş/Çatışma,1941–1945,1941,1945.0,1940,"Pasifik’te Japon tehdidi ve Darwin’in bombalanması, savunma stratejisini ABD ittifakına daha çok yaklaştırdı."
Avustralya,Avustralya,ANZUS Antlaşması,Devrim/Rejim Değişikliği,1951,1951,1951.0,1950,"1951’de imzalanan ANZUS, Avustralya’nın ABD ile güvenlik mimarisini kurumsallaştırdı."
Avustralya,Avustralya,1967 Referandumu: Yerli halklara ilişkin anayasal değişiklik,Devrim/Rejim Değişikliği,1967,1967,1967.0,1960,"1967 referandumu, Yerli halkların sayımı ve federal yetkiler açısından kritik bir dönüm noktası oldu."
Avustralya,Avustralya,Whitlam’ın görevden alınması (anayasal kriz),Devrim/Rejim Değişikliği,1975,1975,1975.0,1970,"1975’te Genel Vali’nin Başbakan Whitlam’ı görevden alması, modern dönemin en büyük anayasal krizini doğurdu."
Avustralya,Avustralya,Port Arthur katliamı ve silah yasası reformu,Terör Saldırısı,1996,1996,1996.0,1990,1996 Port Arthur saldırısı sonrası kapsamlı silah kontrol reformları hayata geçirildi.
Avustralya,Avustralya,Doğu Timor müdahalesi (INTERFET),Savaş/Çatışma,1999,1999,1999.0,1990,1999’da Doğu Timor’da şiddetin tırmanması sonrası Avustralya liderliğinde uluslararası güç konuşlandı.
Avustralya,Avustralya,Stolen Generations için resmî özür,Devrim/Rejim Değişikliği,2008,2008,2008.0,2000,"2008’de parlamento, ‘Çalınmış Kuşaklar’a yönelik resmî özürle uzlaşı ve haklar tartışmasını derinleştirdi."
Avustralya,Avustralya,Sydney Lindt Cafe rehine krizi,Terör Saldırısı,2014,2014,2014.0,2010,"2014’te Sydney’deki rehine olayı, iç güvenlik ve radikalleşme politikalarını öne çıkardı."
Avustralya,Avustralya,AUKUS güvenlik ortaklığı ilanı,Devrim/Rejim Değişikliği,2021,2021,2021.0,2020,"2021’de AUKUS, Hint-Pasifik’te caydırıcılık ve teknoloji paylaşımı ekseninde yeni bir güvenlik çerçevesi getirdi."
İskandinavya,Danimarka,II. Dünya Savaşı’nda Alman işgali,Savaş/Çatışma,1940–1945,1940,1945.0,1940,1940’ta Almanya Danimarka’yı işgal etti; işgal deneyimi savaş sonrası güvenlik ve ittifak tercihlerine etki etti.
İskandinavya,Danimarka,NATO kurucu üyeliği,Devrim/Rejim Değişikliği,1949,1949,1949.0,1940,Danimarka savaş sonrası güvenlik mimarisinde NATO’nun kurucu üyeleri arasında yer aldı.
İskandinavya,Danimarka,Avrupa Toplulukları’na (AET) katılım,Devrim/Rejim Değişikliği,1973,1973,1973.0,1970,1973’te Danimarka AET’ye katıldı; AB entegrasyonuna erken dahil oldu.
İskandinavya,Danimarka,Maastricht sonrası savunma/AB opt-out’larının kurumsallaşması,Devrim/Rejim Değişikliği,1992–1993,1992,1993.0,1990,"1992 referandumu sonrası AB anlaşmalarına ilişkin 'opt-out' düzenlemeleri, ülkenin AB içindeki pozisyonunu kalibre etti."
İskandinavya,Danimarka,Grönland’ın özerkliğinin genişlemesi (Self-Government Act),Devrim/Rejim Değişikliği,2009,2009,2009.0,2000,2009’da Grönland’ın özyönetimi genişledi; Arktik jeopolitiğinde Danimarka Krallığı’nın rolü yeniden tanımlandı.
İskandinavya,Danimarka,Kopenhag saldırıları,Terör Saldırısı,2015,2015,2015.0,2010,2015’te Kopenhag’da bir kültür etkinliği ve sinagogu hedef alan silahlı saldırılar yaşandı.
İskandinavya,Finlandiya,Bağımsızlık ilanı,Devrim/Rejim Değişikliği,1917,1917,1917.0,1910,1917’de Finlandiya Rusya’dan bağımsızlığını ilan ederek modern devlet yapısını kurdu.
İskandinavya,Finlandiya,Fin İç Savaşı,Savaş/Çatışma,1918,1918,1918.0,1910,"1918’de Kızıllar-Beyazlar iç savaşı, Finlandiya’nın siyasal kurumlarını ve güvenlik algısını şekillendirdi."
İskandinavya,Finlandiya,Kış Savaşı (SSCB ile),Savaş/Çatışma,1939–1940,1939,1940.0,1930,"1939–40’ta Sovyetler Birliği ile Kış Savaşı, ülkenin toprak kaybı ve uzun vadeli güvenlik doktriniyle sonuçlandı."
İskandinavya,Finlandiya,Devam Savaşı (SSCB ile),Savaş/Çatışma,1941–1944,1941,1944.0,1940,"1941–44 Devam Savaşı, II. Dünya Savaşı’nın Kuzey cephesinde Finlandiya’yı yeniden Sovyetlerle çatışmaya soktu."
İskandinavya,Finlandiya,AB üyeliği,Devrim/Rejim Değişikliği,1995,1995,1995.0,1990,"1995’te AB’ye katılım, Finlandiya’nın ekonomi-politik eksenini Batı kurumlarıyla daha sıkı bağladı."
İskandinavya,Finlandiya,NATO’ya katılım,Devrim/Rejim Değişikliği,2023,2023,2023.0,2020,"2023’te NATO üyeliği, tarihsel askerî bağlantısızlık çizgisinin kırılması anlamına geldi."
İskandinavya,Norveç,Norveç’in İsveç’ten ayrılıp bağımsızlığını ilan etmesi,Devrim/Rejim Değişikliği,1905,1905,1905.0,1900,1905’te İsveç-Norveç birliği barışçıl biçimde sona erdi; Norveç bağımsız anayasal monarşi olarak yeniden kuruldu.
İskandinavya,Norveç,Nazi Almanyası’nın Norveç’i işgali,Savaş/Çatışma,1940–1945,1940,1945.0,1940,II. Dünya Savaşı’nda Almanya Norveç’i işgal etti; direniş ve sürgündeki hükümet savaş sonuna kadar sürdü.
İskandinavya,Norveç,NATO’ya kurucu üye olarak katılım,Devrim/Rejim Değişikliği,1949,1949,1949.0,1940,"Savaş sonrası güvenlik mimarisi içinde Norveç, NATO’nun kurucu üyeleri arasında yer aldı."
İskandinavya,Norveç,Kuzey Denizi petrolünün keşfi ve petrol dönemi,Devrim/Rejim Değişikliği,1969–1971,1969,1971.0,1960,"1969 Ekofisk keşfi ve 1971 üretimin başlaması, Norveç’in jeoekonomik ağırlığını kalıcı biçimde artırdı."
İskandinavya,Norveç,AB üyeliği referandumunda 'hayır' (ikinci kez),Devrim/Rejim Değişikliği,1994,1994,1994.0,1990,1994 referandumunda AB üyeliği reddedildi; Norveç EEA/Avrupa Ekonomik Alanı üzerinden entegrasyonu sürdürdü.
İskandinavya,Norveç,Oslo ve Utøya saldırıları,Terör Saldırısı,2011,2011,2011.0,2010,22 Temmuz 2011’de Oslo’da bomba ve Utøya’da silahlı saldırı gerçekleşti; modern Norveç’in en ağır terör olayı oldu.
İskandinavya,İsveç,I. Dünya Savaşı’nda tarafsızlık ve 1900’ler sosyal refah devletinin yükselişi,Devrim/Rejim Değişikliği,1914–1932,1914,1932.0,1910,İsveç iki dünya savaşında tarafsız kaldı; 20. yüzyıl boyunca sosyal refah devleti modeli güçlendi (özellikle 1930’lar sonrası).
İskandinavya,İsveç,"II. Dünya Savaşı’nda tarafsızlık, İsveç’in güvenlik doktrininin pekişmesi",Savaş/Çatışma,1939–1945,1939,1945.0,1930,"İsveç savaşta resmen tarafsız kalsa da çevre güvenlik baskısı, uzun süreli savunma ve dış politika doktrinini şekillendirdi."
İskandinavya,İsveç,Başbakan Olof Palme suikastı,Terör Saldırısı,1986,1986,1986.0,1980,1986’da Başbakan Olof Palme suikasta uğradı; ülke siyasetinde güvenlik ve kutuplaşma tartışmalarını artırdı.
İskandinavya,İsveç,AB üyeliği,Devrim/Rejim Değişikliği,1995,1995,1995.0,1990,"1995’te İsveç Avrupa Birliği’ne katıldı; ticaret, düzenleme ve dış politika koordinasyonunda entegrasyon derinleşti."
İskandinavya,İsveç,Stockholm kamyonlu saldırı,Terör Saldırısı,2017,2017,2017.0,2010,"2017’de Stockholm’de kamyonla gerçekleştirilen saldırı, ülkenin terörle mücadele ve iç güvenlik gündemini sertleştirdi."
İskandinavya,İsveç,NATO’ya katılım,Devrim/Rejim Değişikliği,2024,2024,2024.0,2020,Rusya’nın Ukrayna’yı işgali sonrası güvenlik paradigması değişti; İsveç 2024’te NATO üyesi oldu.
İskandinavya,İzlanda,Danimarka’dan tam bağımsızlık (cumhuriyet),Devrim/Rejim Değişikliği,1944,1944,1944.0,1940,"1944’te İzlanda, Danimarka ile bağlarını koparıp cumhuriyet oldu."
İskandinavya,İzlanda,NATO’ya katılım (ordu olmadan güvenlik modeli),Devrim/Rejim Değişikliği,1949,1949,1949.0,1940,"1949’da NATO’ya katılan İzlanda, daimi ordusu olmadan ittifak üzerinden güvenlik modeli benimsedi."
İskandinavya,İzlanda,Cod Wars (İngiltere ile balıkçılık gerilimleri),Savaş/Çatışma,1958–1976,1958,1976.0,1950,1958–76 arasında balıkçılık alanları/karasuları üzerine İngiltere ile tekrarlayan krizler yaşandı.
İskandinavya,İzlanda,2008 finansal kriz ve bankacılık çöküşü,Devrim/Rejim Değişikliği,2008–2009,2008,2009.0,2000,"2008’de bankacılık sistemi çöktü; kriz, dış finansman ve kamu yönetimi reformlarını tetikledi."
İskandinavya,İzlanda,AB üyelik başvurusu (sonradan dondurma/geri çekilme süreci),Devrim/Rejim Değişikliği,2009–2015,2009,2015.0,2000,2009’da AB başvurusu yapıldı; süreç daha sonra fiilen donduruldu/geri çekilme yönünde ilerledi.
