region,country,event,category,year,year_start,year_end,decade,summary
Ortadoğu,Irak,Ebu Gureyb Skandalı,Savaş/Çatışma,2004,2004,2004,2000,ABD askerlerinin tutuklulara işkence görüntüleri.
Ortadoğu,Irak,IŞİD'in Musul'u İşgali,Terör Saldırısı,2014,2014,2017,2010,Hilafet ilanı ve büyük yıkım.
Ortadoğu,Irak,Bağımsızlık Referandumu (KBY),Devrim/Rejim Değişikliği,2017,2017,2017,2010,Kuzey Irak'ın bağımsızlık oylaması ve merkezi hükümet müdahalesi.
Ortadoğu,İran,Musaddık Darbesi (Ajax),Devrim/Rejim Değişikliği,1953,1953,1953,1950,CIA/MI6 destekli darbe ile Şah'ın gücünü pekiştirmesi.
Ortadoğu,İran,Beyaz Devrim,Devrim/Rejim Değişikliği,1963,1963,1979,1960,Toprak reformu ve modernleşme çabaları.
Ortadoğu,İran,İslam Devrimi,Devrim/Rejim Değişikliği,1979,1979,1979,1970,Şah'ın devrilmesi ve Humeyni'nin dönüşü.
Ortadoğu,İran,ABD Büyükelçiliği Rehin Krizi,Savaş/Çatışma,1979,1979,1981,1970,Diplomatik ilişkilerin kopmasına neden olan olay.
Ortadoğu,İran,Humeyni'nin Ölümü,Önemli Lider,1989,1989,1989,1980,Hamaney'in Dini Lider olması.
Ortadoğu,İran,Nükleer Anlaşma (JCPOA),Devrim/Rejim Değişikliği,2015,2015,2018,2010,Batı ile nükleer program kısıtlaması anlaşması.
Ortadoğu,İran,Kasım Süleymani Suikastı,Savaş/Çatışma,2020,2020,2020,2020,ABD İHA saldırısı ile Kudüs Gücü komutanının öldürülmesi.
Ortadoğu,İran,Mahsa Amini Protestoları,Kültür & Toplum,2022,2022,2023,2020,Başörtüsü zorunluluğuna karşı ülke çapında isyan.
Ortadoğu,İran,İsrail'e Füze Saldırısı,Savaş/Çatışma,2024,2024,2024,2020,Şam konsolosluğu saldırısına misilleme.
Ortadoğu,İran,Reisi'nin Helikopter Kazası,Önemli Lider,2024,2024,2024,2020,Cumhurbaşkanı İbrahim Reisi'nin ölümü.
Ortadoğu,Suriye,Baas Darbesi,Devrim/Rejim Değişikliği,1963,1963,1963,1960,Baas Partisi'nin iktidara gelmesi.
Ortadoğu,Suriye,Hafız Esad Dönemi,Önemli Lider,1970,1970,2000,1970,Darbe ile iktidarı ele alması ve 30 yıllık yönetim.
Ortadoğu,Suriye,Hama Katliamı,Savaş/Çatışma,1982,1982,1982,1980,Müslüman Kardeşler isyanının kanlı bastırılması.
Ortadoğu,Suriye,Beşar Esad'ın Gelişi,Önemli Lider,2000,2000,2024,2000,Babasının ölümü sonrası iktidarı devralması.
Ortadoğu,Suriye,Suriye İç Savaşı,Savaş/Çatışma,2011,2011,2024,2010,Arap Baharı protestolarının savaşa dönüşmesi.
Ortadoğu,Suriye,Kimyasal Silah Saldırısı (Guta),Soykırım,2013,2013,2013,2010,Rejimin sivil halka sarin gazı kullanması.
Ortadoğu,Suriye,Rusya'nın Müdahalesi,Savaş/Çatışma,2015,2015,2015,2010,Savaşın seyrini değiştiren hava desteği.
Ortadoğu,Suriye,Türkiye'nin Sınır Ötesi Operasyonları,Savaş/Çatışma,2016,2016,2019,2010,Fırat Kalkanı, Zeytin Dalı ve Barış Pınarı.
Ortadoğu,Suriye,İdlib Mutabakatı,Devrim/Rejim Değişikliği,2018,2018,2024,2010,Türkiye ve Rusya arasında çatışmasızlık bölgesi ilanı.
Ortadoğu,Suriye,Arap Ligi'ne Dönüş,Devrim/Rejim Değişikliği,2023,2023,2023,2020,Esad rejiminin diplomatik izolasyonunun sonu.
Ortadoğu,Ürdün,Ürdün'ün Bağımsızlığı,Devrim/Rejim Değişikliği,1946,1946,1946,1940,Haşimi Krallığı'nın ilanı.
Ortadoğu,Ürdün,Kral Hüseyin Dönemi,Önemli Lider,1952,1952,1999,1950,Bölgesel savaşlar ve denge politikası.
Ortadoğu,Ürdün,Kara Eylül Olayları,Savaş/Çatışma,1970,1970,1971,1970,FKÖ ile ordu arasındaki çatışmalar.
Ortadoğu,Ürdün,İsrail ile Barış Antlaşması,Devrim/Rejim Değişikliği,1994,1994,1994,1990,Mısır'dan sonra İsrail'i tanıyan ikinci Arap ülkesi.
Ortadoğu,Ürdün,Kral Abdullah II,Önemli Lider,1999,1999,2024,1990,Modernizasyon ve istikrar çabaları.
Ortadoğu,Ürdün,Arap Baharı Protestoları,Devrim/Rejim Değişikliği,2011,2011,2012,2010,Hükümet değişiklikleriyle sonuçlanan gösteriler.
Ortadoğu,Ürdün,IŞİD ile Mücadele,Savaş/Çatışma,2015,2015,2015,2010,Pilot Muaz el-Kesasibe'nin yakılarak öldürülmesi ve intikam saldırıları.
Ortadoğu,Ürdün,Prens Hamza Krizi,Devrim/Rejim Değişikliği,2021,2021,2021,2020,Saray içi darbe girişimi iddiaları.
Ortadoğu,Ürdün,ABD Üssü Saldırısı (Kule 22),Terör Saldırısı,2024,2024,2024,2020,3 ABD askerinin öldüğü İHA saldırısı.
Ortadoğu,Ürdün,Güneş Enerjisi Projeleri,Ekonomi,2018,2018,2024,2010,Yenilenebilir enerjiye büyük yatırım.
Ortadoğu,Kuveyt,Bağımsızlık,Devrim/Rejim Değişikliği,1961,1961,1961,1960,İngiltere'den ayrılış.
Ortadoğu,Kuveyt,Kuveyt İşgali,Savaş/Çatışma,1990,1990,1991,1990,Irak ordusunun ülkeyi ilhakı.
Ortadoğu,Kuveyt,Petrol Fires (Yangınlar),Çevre,1991,1991,1991,1990,Çekilen Irak ordusunun petrol kuyularını ateşe vermesi.
Ortadoğu,Kuveyt,Kadınlara Seçme Hakkı,Devrim/Rejim Değişikliği,2005,2005,2005,2000,Parlamentoda kadın haklarının kabulü.
Ortadoğu,Kuveyt,Şeyh Sabah el-Ahmed,Önemli Lider,2006,2006,2020,2000,İnsani diplomasi lideri emirin dönemi.
Ortadoğu,BAE,Federasyonun Kuruluşu,Devrim/Rejim Değişikliği,1971,1971,1971,1970,7 emirliğin birleşmesi.
Ortadoğu,BAE,Burj Khalifa,Kültür & Toplum,2010,2010,2010,2010,Dünyanın en yüksek binasının açılışı.
Ortadoğu,BAE,Mars Misyonu (Hope),Teknoloji,2020,2020,2021,2020,Arap dünyasının ilk gezegenlerarası görevi.
Ortadoğu,BAE,Abraham Anlaşmaları,Devrim/Rejim Değişikliği,2020,2020,2020,2020,İsrail ile ilişkilerin normalleşmesi.
Ortadoğu,BAE,COP28 Ev Sahipliği,Kültür & Toplum,2023,2023,2023,2020,Dubai'de iklim zirvesi.
Ortadoğu,Katar,Al Jazeera'nın Kuruluşu,Kültür & Toplum,1996,1996,1996,1990,Arap medyasında devrim yaratan kanal.
Ortadoğu,Katar,2022 FIFA Dünya Kupası,Kültür & Toplum,2022,2022,2022,2020,Ortadoğu'da düzenlenen ilk Dünya Kupası.
Ortadoğu,Katar,Diplomatik Abluka,Savaş/Çatışma,2017,2017,2021,2010,Komşu ülkelerin ambargosu ve kriz.
Ortadoğu,Katar,Taliban Ofisi ve Arabuluculuk,Devrim/Rejim Değişikliği,2013,2013,2024,2010,ABD-Taliban görüşmelerine ev sahipliği.
Ortadoğu,Katar,Kuzey Sahası Genişlemesi,Ekonomi,2021,2021,2024,2020,Dünyanın en büyük LNG projesi.
Avrupa,Danimarka,Nazi İşgali,Savaş/Çatışma,1940,1940,1945,1940,Alman ordusunun ülkeyi ele geçirmesi.
Avrupa,Danimarka,Yahudilerin Kurtarılması,Kültür & Toplum,1943,1943,1943,1940,Balıkçı tekneleriyle İsveç'e kaçış operasyonu.
Avrupa,Danimarka,AB Üyeliği,Devrim/Rejim Değişikliği,1973,1973,1973,1970,Avrupa Topluluğu'na katılım.
Avrupa,Danimarka,Karikatür Krizi,Kültür & Toplum,2005,2005,2006,2000,Jyllands-Posten karikatürleri ve küresel protestolar.
Avrupa,Danimarka,Kraliçe II. Margrethe Feragatı,Önemli Lider,2024,2024,2024,2020,52 yıl sonra tahtı devretmesi.
Avrupa,Finlandiya,Kış Savaşı,Savaş/Çatışma,1939,1939,1940,1930,Sovyet işgaline karşı efsanevi direniş.
Avrupa,Finlandiya,Nokia'nın Yükselişi,Teknoloji,1990,1990,2007,1990,Mobil teknolojide dünya liderliği dönemi.
Avrupa,Finlandiya,AB Üyeliği,Devrim/Rejim Değişikliği,1995,1995,1995,1990,Tarafsızlık politikasının yumuşaması.
Avrupa,Finlandiya,Sanna Marin Hükümeti,Önemli Lider,2019,2019,2023,2010,Dünyanın en genç başbakanı.
Avrupa,Finlandiya,NATO Üyeliği,Devrim/Rejim Değişikliği,2023,2023,2023,2020,Tarihi tarafsızlığın sona ermesi.
Asya,Afganistan,Sovyet İşgali,Savaş/Çatışma,1979,1979,1989,1970,10 yıl süren savaş ve mücahit direnişi.
Asya,Afganistan,Taliban Yönetimi (İlk Dönem),Devrim/Rejim Değişikliği,1996,1996,2001,1990,Kabil'in düşüşü ve şeriat ilanı.
Asya,Afganistan,ABD İşgali,Savaş/Çatışma,2001,2001,2021,2000,11 Eylül sonrası Taliban'ın devrilmesi.
Asya,Afganistan,İlk Demokratik Seçimler,Devrim/Rejim Değişikliği,2004,2004,2004,2000,Hamid Karzai'nin seçilmesi.
Asya,Afganistan,Taliban'ın Dönüşü,Devrim/Rejim Değişikliği,2021,2021,2021,2020,ABD çekilmesi ve Kabil'in düşüşü.
Asya,Vietnam,Dien Bien Phu Savaşı,Savaş/Çatışma,1954,1954,1954,1950,Fransız sömürgeciliğinin sonu.
Asya,Vietnam,Vietnam Savaşı (Amerikan Savaşı),Savaş/Çatışma,1955,1955,1975,1960,Kuzey ve Güney arasındaki büyük savaş.
Asya,Vietnam,Saygon'un Düşüşü,Devrim/Rejim Değişikliği,1975,1975,1975,1970,Ülkenin komünist yönetim altında birleşmesi.
Asya,Vietnam,Doi Moi Reformları,Ekonomi,1986,1986,2024,1980,Piyasa ekonomisine geçiş süreci.
Asya,Vietnam,ABD ile Normalleşme,Devrim/Rejim Değişikliği,1995,1995,1995,1990,Diplomatik ilişkilerin yeniden tesisi.
Asya,Vietnam,Kamboçya Müdahalesi,Savaş/Çatışma,1978,1978,1989,1970,Kızıl Kmerler rejiminin devrilmesi.
Asya,Vietnam,VinFast ve Teknoloji Atılımı,Ekonomi,2017,2017,2024,2010,Global pazara açılan ilk Vietnamlı otomobil markası.
Asya,Filipinler,Bağımsızlık (ABD'den),Devrim/Rejim Değişikliği,1946,1946,1946,1940,Manila Antlaşması.
Asya,Filipinler,Marcos Diktatörlüğü,Devrim/Rejim Değişikliği,1965,1965,1986,1960,Sıkıyönetim ilanı ve yolsuzluk dönemi.
Asya,Filipinler,Halk Gücü Devrimi (EDSA),Devrim/Rejim Değişikliği,1986,1986,1986,1980,Marcos'un barışçıl protestolarla devrilmesi.
Asya,Filipinler,Pinatubo Yanardağı Patlaması,Kültür & Toplum,1991,1991,1991,1990,20. yüzyılın en büyük ikinci volkanik patlaması.
Asya,Filipinler,Duterte'nin Uyuşturucu Savaşı,Savaş/Çatışma,2016,2016,2022,2010,Binlerce yargısız infaz iddiası.
Asya,Filipinler,Bongbong Marcos Seçimi,Devrim/Rejim Değişikliği,2022,2022,2022,2020,Diktatörün oğlunun iktidara dönüşü.
Afrika,Nijerya,Bağımsızlık,Devrim/Rejim Değişikliği,1960,1960,1960,1960,İngiltere'den ayrılış.
Afrika,Nijerya,Biafra Savaşı,Savaş/Çatışma,1967,1967,1970,1960,Milyonların açlıktan öldüğü iç savaş.
Afrika,Nijerya,Petrol Boom,Ekonomi,1970,1970,1980,1970,OPEC üyeliği ve zenginleşme/yozlaşma.
Afrika,Nijerya,Başkentin Abuja'ya Taşınması,Devrim/Rejim Değişikliği,1991,1991,1991,1990,Lagos'tan merkezi konuma geçiş.
Afrika,Nijerya,Dördüncü Cumhuriyet'in Başlangıcı,Devrim/Rejim Değişikliği,1999,1999,1999,1990,Askeri yönetimden demokrasiye dönüş.
Afrika,Nijerya,Boko Haram İsyanı,Terör Saldırısı,2009,2009,2024,2000,Kuzeydoğuda süren cihatçı ayaklanma.
Afrika,Nijerya,Chibok Kızları Kaçırılması,Terör Saldırısı,2014,2014,2014,2010,#BringBackOurGirls kampanyası.
Afrika,Nijerya,EndSARS Protestoları,Kültür & Toplum,2020,2020,2020,2020,Polis şiddetine karşı gençlik hareketi.
Afrika,Nijerya,Dangote Rafinerisi,Ekonomi,2023,2023,2023,2020,Afrika'nın en büyük petrol rafinerisinin açılışı.
Afrika,Kenya,Mau Mau İsyanı,Savaş/Çatışma,1952,1952,1960,1950,İngiliz sömürgeciliğine karşı ayaklanma.
Afrika,Kenya,Bağımsızlık (Jomo Kenyatta),Devrim/Rejim Değişikliği,1963,1963,1963,1960,Cumhuriyetin ilanı.
Afrika,Kenya,ABD Elçilik Saldırısı,Terör Saldırısı,1998,1998,1998,1990,El Kaide'nin Nairobi saldırısı.
Afrika,Kenya,2007 Seçim Şiddeti,Savaş/Çatışma,2007,2007,2008,2000,Kabileler arası çatışmalar.
Afrika,Kenya,Yeni Anayasa,Devrim/Rejim Değişikliği,2010,2010,2010,2010,Demokratik reformların onayı.
Afrika,Kenya,Westgate AVM Saldırısı,Terör Saldırısı,2013,2013,2013,2010,Eş-Şebab örgütünün saldırısı.
Afrika,Kenya,Haiti Misyonu Liderliği,Savaş/Çatışma,2024,2024,2024,2020,BM barış gücüne polis gönderme kararı.
Afrika,Kenya,William Ruto Seçimi,Devrim/Rejim Değişikliği,2022,2022,2022,2020,Barışçıl iktidar değişimi.
Afrika,Etiyopya,İtalyan İşgalinden Kurtuluş,Savaş/Çatışma,1941,1941,1941,1940,Haile Selassie'nin tahta dönüşü.
Afrika,Etiyopya,Afrika Birliği Kuruluşu,Devrim/Rejim Değişikliği,1963,1963,1963,1960,Addis Ababa'nın diplomatik başkent olması.
Afrika,Etiyopya,Derg Rejimi ve Kızıl Terör,Devrim/Rejim Değişikliği,1974,1974,1991,1970,İmparatorun devrilmesi ve komünist junta.
Afrika,Etiyopya,1984 Kıtlığı,Kültür & Toplum,1983,1983,1985,1980,Live Aid konserlerine konu olan felaket.
Afrika,Etiyopya,Eritre Savaşı,Savaş/Çatışma,1998,1998,2000,1990,Sınır anlaşmazlığı savaşı.
Afrika,Etiyopya,Rönesans Barajı (GERD),Ekonomi,2011,2011,2024,2010,Mavi Nil üzerinde dev baraj projesi.
Afrika,Etiyopya,Abiy Ahmed ve Barış Ödülü,Önemli Lider,2018,2018,2019,2010,Eritre barışı ve reformlar.
Afrika,Etiyopya,Tigray Savaşı,Savaş/Çatışma,2020,2020,2022,2020,Kanlı iç savaş ve ateşkes.
Afrika,Etiyopya,BRICS Üyeliği,Devrim/Rejim Değişikliği,2024,2024,2024,2020,Gelişmekte olan ekonomiler bloğuna katılım.
Afrika,Fas,Bağımsızlık,Devrim/Rejim Değişikliği,1956,1956,1956,1950,Fransız himayesinin sonu.
Afrika,Fas,Yeşil Yürüyüş,Devrim/Rejim Değişikliği,1975,1975,1975,1970,Batı Sahra üzerinde hak iddiaları (350 bin sivilin yürüyüşü).
Afrika,Fas,II. Hasan Dönemi (Kurşun Yıllar),Önemli Lider,1961,1961,1999,1960,Otoriter yönetim ve darbeler.
Afrika,Fas,Muhammed VI Reformları,Devrim/Rejim Değişikliği,1999,1999,2024,1990,Daha ılımlı modernleşme süreci.
Afrika,Fas,Kazablanka Saldırıları,Terör Saldırısı,2003,2003,2003,2000,İslamcı militanların intihar eylemleri.
Afrika,Fas,Arap Baharı ve Anayasa,Devrim/Rejim Değişikliği,2011,2011,2011,2010,Kralın yetkilerini sınırlayan reformlar.
Afrika,Fas,İsrail ile Normalleşme,Devrim/Rejim Değişikliği,2020,2020,2020,2020,ABD'nin Batı Sahra'yı tanıması karşılığında ilişki.
Afrika,Fas,Marakeş Depremi,Kültür & Toplum,2023,2023,2023,2020,Binlerce kişinin öldüğü yıkıcı deprem.
Afrika,Fas,Dünya Kupası Yarı Finali,Kültür & Toplum,2022,2022,2022,2020,Afrika tarihinde bir ilk.
Afrika,Cezayir,Bağımsızlık Savaşı,Savaş/Çatışma,1954,1954,1962,1950,Fransa'ya karşı kanlı mücadele.
Afrika,Cezayir,Bağımsızlık İlanı,Devrim/Rejim Değişikliği,1962,1962,1962,1960,Evian Antlaşması sonrası.
Afrika,Cezayir,Darbe ve Bumedyen Dönemi,Devrim/Rejim Değişikliği,1965,1965,1978,1960,Sosyalist askeri yönetim.
Afrika,Cezayir,Kara On Yıl (İç Savaş),Savaş/Çatışma,1991,1991,2002,1990,İslamcıların seçim zaferinin iptali ve terör dönemi.
Afrika,Cezayir,Buteflika Dönemi,Önemli Lider,1999,1999,2019,1990,İç savaşı bitiren lider ve uzun durgunluk.
Afrika,Cezayir,Hirak Hareketi,Devrim/Rejim Değişikliği,2019,2019,2021,2010,Buteflika'yı istifaya zorlayan barışçıl protestolar.
Afrika,Cezayir,Doğalgaz Diplomasisi,Ekonomi,2022,2022,2024,2020,Ukrayna savaşı sonrası Avrupa'nın enerji tedarikçisi rolü.
Amerika,Kanada,Kanada Bayrağı (Akçaağaç),Kültür & Toplum,1965,1965,1965,1960,Mevcut bayrağın kabulü.
Amerika,Kanada,Expo 67,Kültür & Toplum,1967,1967,1967,1960,Montreal'de düzenlenen dünya fuarı ve ulusal gurur.
Amerika,Kanada,Ekim Krizi (FLQ),Terör Saldırısı,1970,1970,1970,1970,Quebec ayrılıkçılarının adam kaçırması ve sıkıyönetim.
Amerika,Kanada,Anayasanın Vatana Dönüşü,Devrim/Rejim Değişikliği,1982,1982,1982,1980,İngiltere'den tam bağımsızlık ve Haklar Bildirgesi.
Amerika,Kanada,Quebec Referandumu,Devrim/Rejim Değişikliği,1995,1995,1995,1990,Kıl payı farkla Kanada'da kalma kararı.
Amerika,Kanada,Nunavut'un Kuruluşu,Devrim/Rejim Değişikliği,1999,1999,1999,1990,İnuit halkı için yeni bölge.
Amerika,Kanada,Justin Trudeau Dönemi,Önemli Lider,2015,2015,2024,2010,Liberal politikalar ve çok kültürlülük.
Amerika,Kanada,Kamyoncu Protestoları,Kültür & Toplum,2022,2022,2022,2020,Aşı zorunluluğuna karşı başkent ablukası.
Amerika,Kanada,Yerli Okulları Skandalı,Kültür & Toplum,2021,2021,2024,2020,İsimsiz mezarların bulunması ve özür süreci.
Amerika,Kanada,Nüfus Rekoru (40 Milyon),Kültür & Toplum,2023,2023,2023,2020,Hızlı göç ile nüfus artışı.
Amerika,Peru,Toprak Reformu,Devrim/Rejim Değişikliği,1969,1969,1975,1960,Velasco askeri rejimi.
Amerika,Peru,Aydınlık Yol Terörü,Terör Saldırısı,1980,1980,1992,1980,Maoist örgütün kanlı eylemleri.
Amerika,Peru,Fujimori'nin Darbesi (Auto-golpe),Devrim/Rejim Değişikliği,1992,1992,1992,1990,Parlamentonun feshi ve otoriterleşme.
Amerika,Peru,Guzman'ın Yakalanması,Savaş/Çatışma,1992,1992,1992,1990,Gerilla liderinin tutuklanması.
Amerika,Peru,Fujimori'nin İstifası,Devrim/Rejim Değişikliği,2000,2000,2000,2000,Yolsuzluk kasetleri ve Japonya'ya kaçış.
Amerika,Peru,Lava Jato ve Başkan İntiharı,Devrim/Rejim Değişikliği,2019,2019,2019,2010,Eski başkan Alan Garcia'nın intiharı.
Amerika,Peru,Castillo'nun Görevden Alınması,Devrim/Rejim Değişikliği,2022,2022,2022,2020,Darbe girişimi iddiasıyla tutuklama ve protestolar.
Amerika,Venezüela,Demokrasiye Geçiş (Puntofijo),Devrim/Rejim Değişikliği,1958,1958,1958,1950,Diktatörlüğün sonu.
Amerika,Venezüela,Petrolün Millileştirilmesi,Ekonomi,1976,1976,1976,1970,PDVSA'nın kuruluşu.
Amerika,Venezüela,Caracazo İsyanı,Savaş/Çatışma,1989,1989,1989,1980,Ekonomik paket karşıtı kanlı protestolar.
Amerika,Venezüela,Hugo Chavez'in Seçilmesi,Devrim/Rejim Değişikliği,1998,1998,1998,1990,Bolivarcı Devrim'in başlangıcı.
Amerika,Venezüela,2002 Darbe Girişimi,Savaş/Çatışma,2002,2002,2002,2000,Chavez'in kısa süreli devrilip geri dönmesi.
Amerika,Venezüela,Chavez'in Ölümü,Önemli Lider,2013,2013,2013,2010,Maduro döneminin başlaması.
Amerika,Venezüela,Ekonomik Çöküş ve Hiperenflasyon,Ekonomi,2014,2014,2024,2010,Milyonların göç etmesine neden olan kriz.
Amerika,Venezüela,Juan Guaido Krizi,Devrim/Rejim Değişikliği,2019,2019,2022,2010,Çift başkanlık dönemi.
Amerika,Venezüela,Essequibo Referandumu,Savaş/Çatışma,2023,2023,2023,2020,Guyana toprağı üzerinde hak iddiası.
Amerika,Küba,Küba Devrimi,Devrim/Rejim Değişikliği,1959,1959,1959,1950,Fidel Castro'nun Batista'yı devirmesi.
Amerika,Küba,Domuzlar Körfezi Çıkarması,Savaş/Çatışma,1961,1961,1961,1960,ABD destekli başarısız işgal girişimi.
Amerika,Küba,Küba Füze Krizi,Savaş/Çatışma,1962,1962,1962,1960,Dünyayı nükleer savaşın eşiğine getiren olay.
Amerika,Küba,Özel Dönem (SSCB Dağılması),Ekonomi,1991,1991,1999,1990,Sovyet desteğinin kesilmesi ve kıtlık yılları.
Amerika,Küba,Fidel Castro'nun Çekilmesi,Önemli Lider,2008,2008,2008,2000,Raul Castro'nun yönetimi devralması.
Amerika,Küba,ABD ile İlişkilerin Yumuşaması,Devrim/Rejim Değişikliği,2014,2014,2016,2010,Obama'nın ziyareti ve elçilik açılması.
Amerika,Küba,Fidel Castro'nun Ölümü,Önemli Lider,2016,2016,2016,2010,Devrim liderinin vefatı.
Amerika,Küba,Anayasa Referandumu,Devrim/Rejim Değişikliği,2019,2019,2019,2010,Özel mülkiyetin kısmen tanınması.
Amerika,Küba,11 Temmuz Protestoları,Savaş/Çatışma,2021,2021,2021,2020,On yılların en büyük rejim karşıtı gösterileri.
